Tipo,X,Y,Z
Suelo,-77.82513,-1.9121437e-06,84.14238
Suelo,21.21173,-5.078434e-07,-91.73629
Suelo,-60.881947,-7.0441456e-07,41.909977
Suelo,-87.9043,-1.7922359e-06,-9.814602
Suelo,31.337484,-2.882266e-06,-35.354256
Suelo,-52.9743,-2.0292996e-06,46.25324
Suelo,-42.010567,-8.539023e-07,-69.047325
Suelo,63.904633,-2.7111437e-06,-85.71535
Suelo,46.999744,-6.849864e-07,28.08758
Suelo,85.22424,1.0082931e-06,52.573875
Suelo,-4.37589,7.3287515e-07,77.26944
Suelo,-29.191572,-5.043071e-07,-27.736258
Suelo,-63.655174,6.471346e-07,-25.10803
Suelo,-93.05955,-1.0971871e-06,-37.382442
Suelo,-10.071154,5.0250856e-07,-46.21513
Suelo,0.4721952,-9.998853e-07,0.3473392
Suelo,-67.64713,2.2998865e-06,16.474386
Suelo,24.319784,-2.2330883e-06,-73.13888
Suelo,-3.0685525,-7.8927246e-07,80.06717
Suelo,55.683136,1.6719441e-06,17.753305
Suelo,-57.757935,-1.1927932e-07,23.451944
Suelo,-34.489594,1.8785577e-06,-34.23235
Suelo,-57.30858,-1.675259e-06,32.41739
Suelo,26.25749,7.8528046e-07,94.62218
Suelo,98.05237,7.2886223e-07,94.56053
Suelo,-89.31146,1.2045866e-06,36.009686
Suelo,-48.400562,-3.0616775e-07,82.34777
Suelo,64.43991,8.0314476e-07,-90.62578
Suelo,-87.34919,2.646516e-07,10.697979
Suelo,-60.957684,-3.0564888e-06,-21.353085
Suelo,-30.300869,1.0640633e-06,-87.34254
Suelo,43.535397,4.24224e-06,-34.24467
Suelo,25.838427,-4.5751403e-07,50.54127
Suelo,-7.1862836,1.9104336e-06,96.56761
Suelo,77.99425,2.360842e-06,63.886288
Suelo,-63.22005,-1.6147355e-06,99.0887
Suelo,32.08228,-2.694331e-06,-75.54102
Suelo,-11.759721,1.0573021e-06,-68.511665
Suelo,-57.080845,1.8724423e-06,-72.5767
Suelo,62.046474,-2.7782653e-07,65.71889
Suelo,75.085365,6.567359e-07,56.837074
Suelo,18.397057,3.979292e-06,-25.348751
Suelo,50.80228,-1.4853822e-06,-95.1555
Suelo,-87.698105,-1.9472363e-06,-41.86122
Suelo,45.231575,-2.688717e-06,38.932053
Suelo,18.64652,-1.7253187e-06,-50.580887
Suelo,5.95137,1.984763e-07,41.118637
Suelo,74.55158,-4.804933e-07,-90.65698
Suelo,11.159867,1.9581973e-06,-27.681856
Suelo,79.46606,2.4056153e-06,-19.645407
Suelo,-73.65719,2.9050088e-06,-22.152382
Suelo,69.82626,1.9443528e-06,-0.6998639
Suelo,20.792778,1.9503923e-06,-13.651066
Suelo,49.179157,-2.1598862e-07,12.720729
Suelo,10.243279,3.2778366e-06,84.3625
Suelo,86.38176,-3.1978827e-06,-47.938786
Suelo,-80.57767,-1.2218311e-06,-85.706505
Suelo,-35.48318,-6.7441897e-07,84.49134
Suelo,71.99855,5.666211e-07,-28.980694
Suelo,-90.00374,-1.3572358e-06,37.905113
Suelo,73.118614,-2.9162304e-06,32.955196
Suelo,84.05124,1.3360263e-06,35.234287
Suelo,-96.102516,-1.5653945e-06,-24.889313
Suelo,-51.156532,1.103157e-06,-65.77297
Suelo,-26.613825,9.035872e-07,93.52294
Suelo,46.123856,2.631954e-06,71.82432
Suelo,20.086893,4.6972027e-06,-35.75403
Suelo,-22.654526,-3.488051e-07,-43.58894
Suelo,38.123367,-2.0808473e-06,58.926582
Suelo,-84.725136,-1.112955e-06,-86.794044
Suelo,-61.754936,-5.6421413e-07,-97.044754
Suelo,26.574625,7.168774e-08,-30.360092
Suelo,44.14717,1.155237e-06,20.691854
Suelo,23.962303,5.1811e-07,89.044266
Suelo,-25.765553,6.6203575e-07,50.796196
Suelo,56.96335,-9.502579e-07,-47.887417
Suelo,-86.29716,2.799925e-07,40.527485
Suelo,55.37437,-2.4635065e-06,-75.06017
Suelo,65.86342,-3.4508412e-07,-47.92336
Suelo,-22.04107,-6.159589e-07,-6.878983
Suelo,-24.083916,-1.9718111e-06,76.88256
Suelo,54.35447,2.279502e-06,28.12644
Suelo,22.54975,1.4277982e-06,-20.655315
Suelo,-21.65426,8.815932e-07,-38.157555
Suelo,78.44014,-2.3250186e-06,-62.094208
Suelo,-74.53832,-5.4504926e-07,-5.54082
Suelo,48.496876,2.5905683e-07,22.704136
Suelo,34.96631,2.842312e-07,-89.61405
Suelo,5.801212,-1.5705841e-06,62.024525
Suelo,-27.048452,2.148292e-06,-18.911423
Suelo,-36.61714,8.158049e-07,-51.387047
Suelo,64.160645,-2.9770035e-06,81.00886
Suelo,72.405266,-2.319613e-06,66.63915
Suelo,-48.395115,2.5286406e-06,-27.052532
Suelo,-43.51556,1.8847802e-06,92.27557
Suelo,-34.66305,2.4900482e-06,23.212032
Suelo,37.175907,2.6977132e-06,-18.00612
Suelo,47.99918,-2.7180868e-06,58.876385
Suelo,-7.3471656,-4.172074e-06,-36.35905
Suelo,-68.03967,3.7528662e-07,-21.68005
Suelo,-57.652386,-6.679511e-08,74.15677
Suelo,-21.319351,-4.0654413e-09,-62.06399
Suelo,38.727463,-2.0060259e-06,23.749256
Suelo,13.896798,3.7285624e-06,-35.932167
Suelo,-43.555058,-1.9453e-07,-89.884026
Suelo,0.640529,-5.8967817e-07,20.818565
Suelo,-47.033012,2.629468e-06,-30.504242
Suelo,-24.098349,-1.5888434e-06,33.555447
Suelo,-69.7931,-1.5296569e-06,-10.847048
Suelo,-49.344788,-4.9960977e-07,9.294668
Suelo,20.481009,2.593697e-08,75.97147
Suelo,95.99928,9.34765e-07,34.991028
Suelo,-67.70314,1.4851066e-06,93.13148
Suelo,37.095673,-1.4446748e-06,3.049743
Suelo,-55.585274,5.943941e-07,-1.1863002
Suelo,-93.56819,9.164705e-07,96.13578
Suelo,-1.7697437,8.288084e-07,17.725107
Suelo,-28.469608,-2.4939372e-06,76.53263
Suelo,83.00184,-2.4834599e-06,61.57187
Suelo,-2.0781815,1.9529223e-06,-22.73629
Suelo,16.190306,1.1111906e-06,-12.177824
Suelo,-27.406176,2.5260815e-06,-29.33264
Suelo,43.135727,-7.3570436e-07,-13.44351
Suelo,38.628887,-1.2844771e-06,-32.175262
Suelo,55.02012,-2.8006143e-06,13.268665
Suelo,84.74384,7.7135564e-07,-8.876688
Suelo,-72.418686,1.4096731e-06,-77.31719
Suelo,-33.10283,-5.0985864e-07,-73.338615
Suelo,69.89757,-9.040632e-07,5.9700246
Suelo,-42.55206,1.6758645e-07,-72.38246
Suelo,-84.905464,2.518421e-06,-15.041105
Suelo,-62.016254,-2.180659e-06,-93.99401
Suelo,20.37964,-9.965461e-07,63.01656
Suelo,69.335594,-5.543393e-08,-60.86168
Suelo,-39.840946,2.119693e-06,-11.046816
Suelo,97.0934,3.823768e-07,94.18634
Suelo,-36.936596,-1.6857613e-06,-11.089657
Suelo,72.03759,6.138239e-07,47.60583
Suelo,52.991615,-8.1300095e-07,66.87382
Suelo,30.583097,-1.1185084e-06,-85.48212
Suelo,67.46935,1.1059169e-06,-0.2803559
Suelo,-90.52664,-2.4918154e-07,17.76042
Suelo,84.917336,-2.763752e-06,-21.355415
Suelo,44.76465,-1.502196e-06,32.323154
Suelo,86.01511,6.1668766e-07,-45.304333
Suelo,47.281384,-1.1272921e-06,-81.60059
Suelo,75.3469,-3.3277092e-07,-40.45977
Suelo,47.269547,-1.6954e-06,1.5037686
Suelo,46.691383,-2.9321748e-06,45.117844
Suelo,-55.82872,3.7862492e-07,-80.96463
Suelo,-60.371593,-2.1376873e-06,-23.772259
Suelo,-50.031406,1.5969408e-06,-26.46914
Suelo,-27.605812,-5.3371696e-07,-21.220598
Suelo,-73.420586,-3.686282e-07,-61.427147
Suelo,-4.691266,3.1318207e-06,-49.362865
Suelo,-31.826353,2.8934955e-06,26.037172
Suelo,-12.362761,8.964562e-07,64.18511
Suelo,-73.02645,1.5746245e-06,22.119204
Suelo,52.91124,5.205202e-07,9.171411
Suelo,-16.984447,-2.7762508e-07,-49.38458
Suelo,8.957145,-1.9416893e-07,-36.50434
Suelo,47.021107,7.3396404e-07,-94.88448
Suelo,51.4755,2.6646985e-06,13.483807
Suelo,10.421089,-4.1618682e-07,50.753822
Suelo,63.36515,-1.7660698e-06,-7.9662237
Suelo,-42.348602,-2.2092097e-06,96.14242
Suelo,83.44732,-1.2688433e-06,46.90888
Suelo,39.717365,-4.082627e-06,1.9530993
Suelo,33.165546,-1.7090588e-07,-7.5050597
Suelo,-54.767696,-3.821493e-06,62.70159
Suelo,10.76325,1.6044589e-06,42.63038
Suelo,-96.45768,-1.0513468e-06,-54.65038
Suelo,19.825293,-9.640794e-07,-62.688
Suelo,-12.7654,2.733792e-06,13.325811
Suelo,-90.42769,2.7257722e-06,71.19014
Suelo,86.04784,-1.1118718e-06,-56.695564
Suelo,-18.627102,-8.0905465e-07,-95.24943
Suelo,-52.77148,-1.7017969e-06,-13.921058
Suelo,-71.40136,1.5600881e-07,84.20991
Suelo,3.9072971,7.558493e-07,-10.016196
Suelo,-66.01428,1.1983684e-07,-27.582743
Suelo,-86.50857,-5.8242074e-07,-63.064636
Suelo,76.763626,3.943269e-07,-9.1519375
Suelo,-61.785923,1.0014082e-06,55.832592
Suelo,96.794044,1.1227096e-06,-43.951977
Suelo,18.696598,-9.541118e-07,-88.24921
Suelo,9.432388,1.7196996e-06,-12.035666
Suelo,-26.782112,3.9595943e-07,95.59162
Suelo,-97.48159,-2.9723014e-07,-43.007736
Suelo,-93.8978,-1.4295038e-06,-45.576954
Suelo,10.820848,-1.3865024e-06,-31.705353
Suelo,65.80003,-3.5595801e-06,-84.03134
Suelo,2.0181532,-1.8686551e-06,-58.767555
Suelo,15.80656,1.6128508e-06,27.831568
Suelo,79.04622,6.108348e-08,-27.131468
Suelo,52.060062,-6.0447564e-07,44.36431
Suelo,9.633598,2.3294524e-07,-64.15018
Suelo,-84.144035,5.454058e-08,-72.847565
Suelo,22.424873,-1.7902782e-06,-21.66148
Suelo,-39.801453,-1.7030065e-06,53.626266
Suelo,86.06352,-1.5486613e-06,96.45092
Suelo,43.030003,2.1294723e-06,60.14835
Suelo,-42.284775,-2.944725e-06,17.308086
Suelo,73.04819,2.6910207e-06,-69.06995
Suelo,99.3902,1.06384505e-07,88.54618
Suelo,-3.5460432,7.276831e-07,-89.068634
Suelo,-41.293213,-7.496037e-07,-92.30713
Suelo,98.06098,7.7626464e-07,-14.542749
Suelo,-57.41401,-3.535465e-07,-95.801674
Suelo,20.317406,3.367698e-06,89.74461
Suelo,-65.93554,8.9957166e-07,-59.708385
Suelo,1.9375725,-3.0766005e-06,59.45747
Suelo,89.83248,2.8248214e-06,-34.377426
Suelo,10.224507,1.103786e-06,70.68625
Suelo,45.43464,1.1332174e-06,-54.064327
Suelo,-41.3061,-4.323835e-06,-88.954155
Suelo,-77.32695,3.4677976e-06,-53.43814
Suelo,48.163734,-1.8371402e-06,-92.15625
Suelo,48.67218,2.6151793e-07,-34.100372
Suelo,39.662888,4.7760636e-07,60.458843
Suelo,44.060314,-4.0295845e-07,96.903595
Suelo,-8.249073,6.92027e-07,-44.228188
Suelo,-79.8655,1.7057066e-06,6.1418014
Suelo,6.2025676,-2.1738172e-06,-50.77057
Suelo,-94.30844,1.681512e-06,84.33247
Suelo,-75.69534,1.0921551e-06,-74.47898
Suelo,12.195565,-1.2678574e-06,35.4128
Suelo,-51.454205,-5.5798773e-07,12.972542
Suelo,41.4342,1.423582e-06,-80.216125
Suelo,99.13721,-1.8977726e-06,-74.672325
Suelo,31.417955,-4.895069e-07,-9.356718
Suelo,4.398286,1.5420476e-06,-15.25993
Suelo,-49.29392,1.9928775e-06,32.42974
Suelo,89.35994,-2.5114678e-06,-0.15697193
Suelo,-82.40395,1.6270212e-06,34.511475
Suelo,-6.3724403,1.6811352e-06,-19.692715
Suelo,22.669247,-2.3313014e-06,83.644455
Suelo,22.940903,1.4227948e-06,-69.42571
Suelo,-31.96522,-3.09747e-06,-35.157722
Suelo,-70.06114,1.6361832e-06,-16.27804
Suelo,22.97392,7.494759e-08,-58.829754
Suelo,69.71017,-1.4067728e-06,-60.25533
Suelo,22.212698,1.1687189e-06,-5.2200155
Suelo,61.84214,3.595143e-06,-88.411736
Suelo,-88.59137,3.8123094e-06,-96.167114
Suelo,-31.457134,-1.0189142e-06,22.738878
Suelo,-80.84208,1.6551637e-06,35.84591
Suelo,-95.897575,-3.1217678e-07,71.067314
Suelo,-30.37746,-8.470456e-07,46.199516
Suelo,33.662064,2.2050717e-06,2.10794
Suelo,42.419857,1.2278467e-06,1.3667752
Suelo,-29.036854,5.747588e-07,-33.304413
Suelo,-35.999367,1.3760218e-06,88.20906
Suelo,70.71744,2.300218e-06,20.844885
Suelo,-62.33963,-1.4761126e-06,-27.796715
Suelo,-32.634262,4.7458752e-07,-24.289364
Suelo,58.024166,-5.955326e-07,-12.623051
Suelo,-60.758305,4.5378465e-07,32.948967
Suelo,-68.061554,5.0528834e-06,-36.239307
Suelo,22.35214,2.082852e-07,-8.060537
Suelo,-85.8605,2.0325285e-06,80.767784
Suelo,23.987822,-4.469961e-06,87.27534
Suelo,-23.144201,-2.8534737e-07,-83.851204
Suelo,-30.047281,-8.6444334e-07,58.757385
Suelo,58.094418,-2.9240327e-06,90.31101
Suelo,13.037712,2.9445107e-06,80.57646
Suelo,-75.8375,-1.3591507e-06,-22.459139
Suelo,32.26619,1.1493394e-06,0.23133412
Suelo,55.033546,1.6999502e-06,-70.29987
Suelo,2.6023693,2.5177037e-06,-46.34165
Suelo,-19.260828,4.141105e-06,34.428905
Suelo,76.39914,3.1028976e-06,-74.58291
Suelo,-63.90589,-6.6499547e-07,-82.729385
Suelo,50.624542,-4.201184e-06,-55.773296
Suelo,16.096676,2.7316146e-06,19.410484
Suelo,23.15734,-4.929652e-07,71.102234
Suelo,-57.359516,1.1446509e-06,-0.84139955
Suelo,-55.36939,6.48432e-07,1.6760848
Suelo,-7.449192,1.2400833e-06,-43.52731
Suelo,-72.909386,2.2790082e-06,-56.457733
Suelo,53.832233,1.0150115e-06,-42.585964
Suelo,33.27523,6.2753406e-07,-96.97223
Suelo,-56.973476,1.0640902e-06,29.834497
Suelo,-94.86801,3.4978711e-07,2.3718789
Suelo,-52.595024,9.444568e-07,-91.70279
Suelo,15.35482,-6.0457023e-07,81.30528
Suelo,-68.138176,-2.8401382e-07,-40.89739
Suelo,-12.177225,-7.205381e-07,24.608465
Suelo,-10.972594,1.4980083e-06,27.408028
Suelo,-18.731752,6.478115e-08,-14.444825
Suelo,97.28249,1.448094e-06,58.627922
Suelo,-35.34413,-5.7289753e-08,-50.802937
Suelo,-44.35117,7.564295e-07,59.130383
Suelo,-57.206783,-4.015048e-06,-36.423695
Suelo,4.650103,1.7983402e-06,-62.127464
Suelo,-34.29028,-1.8400742e-06,55.477566
Suelo,-66.31479,-3.4215673e-06,80.57928
Suelo,66.327614,1.7567852e-06,-34.881596
Suelo,55.95411,-1.3353656e-07,-3.0824833
Suelo,38.939804,-2.029908e-07,47.487648
Suelo,-42.51054,1.8213855e-06,-20.337524
Suelo,-58.951195,-1.8703295e-06,77.57404
Suelo,20.924631,7.2453804e-07,57.6955
Suelo,0.4433715,9.737489e-07,-77.85132
Suelo,72.44483,2.555466e-06,-71.6615
Suelo,-78.69694,1.3216049e-06,-0.9793413
Suelo,97.24858,-9.612971e-07,59.772614
Suelo,-31.911257,2.8745872e-06,26.021534
Suelo,-2.0475464,1.3919089e-07,62.188778
Suelo,-88.07679,1.8695162e-06,-96.250496
Suelo,61.829453,2.0319644e-06,-30.553144
Suelo,-15.227168,-8.658162e-08,69.2418
Suelo,-40.041195,9.586822e-07,-22.432951
Suelo,14.384093,-2.6754851e-06,49.435963
Suelo,-62.73186,3.1400195e-06,94.13171
Suelo,-79.37025,5.795482e-07,-53.63456
Suelo,-45.060184,-7.84441e-07,-33.97504
Suelo,12.597744,1.416237e-06,-93.66844
Suelo,-73.67545,2.3019895e-06,95.51828
Suelo,45.770256,-2.7466504e-06,-41.331867
Suelo,8.003776,1.6149393e-06,58.011463
Suelo,-21.800879,-2.2000495e-07,58.29595
Suelo,-90.872375,-2.9881776e-06,73.94599
Suelo,-73.01293,-1.6323568e-06,-60.407753
Suelo,-5.329806,1.0603615e-06,-65.31002
Suelo,-9.361945,3.1477794e-06,-31.344418
Suelo,23.55204,-1.2808268e-06,43.461525
Suelo,77.182686,-5.6978774e-07,1.165032
Suelo,49.574062,-1.5635146e-06,-91.11727
Suelo,-76.70709,1.143278e-06,88.65724
Suelo,99.3009,-1.8586547e-07,-70.7343
Suelo,34.111286,-4.2351303e-08,-73.48847
Suelo,22.584444,9.163023e-08,7.4051785
Suelo,9.525161,-1.3042882e-07,24.525108
Suelo,46.759514,-2.2530871e-06,-88.46637
Suelo,-21.48167,1.1140264e-07,-67.31283
Suelo,-63.44192,5.329075e-07,48.064907
Suelo,14.0618725,2.2777408e-07,-83.74114
Suelo,-42.827534,-2.2904333e-06,25.604303
Suelo,-86.84757,-2.7276255e-06,-58.122837
Suelo,76.39617,2.1844003e-06,-83.739235
Suelo,55.927094,8.5621286e-07,28.288359
Suelo,75.52593,6.6025245e-07,56.411396
Suelo,2.6957057,1.4467557e-06,-5.097734
Suelo,55.18968,2.2356576e-06,91.51135
Suelo,-74.79002,7.8317953e-07,11.97313
Suelo,13.285577,4.920969e-07,-44.83473
Suelo,-35.161255,1.2348071e-06,98.7923
Suelo,-0.1847163,2.134172e-06,29.989407
Suelo,3.8712106,1.00669695e-07,11.98067
Suelo,-80.65878,8.420002e-07,18.568079
Suelo,-44.589596,5.124964e-07,42.62279
Suelo,70.53055,-4.0637406e-07,-4.162017
Suelo,-61.117928,-2.5574082e-07,-29.071037
Suelo,-76.49087,1.4980105e-06,-49.75948
Suelo,97.69908,-3.1028194e-06,66.15199
Suelo,-64.388916,7.143581e-08,27.878206
Suelo,13.32561,1.6248828e-06,-17.108606
Suelo,27.603003,1.1318755e-06,-60.32038
Suelo,-20.737587,-1.7048169e-06,85.18227
Suelo,-89.38712,6.3613334e-07,18.877043
Suelo,69.27792,2.5619042e-06,-77.628204
Suelo,-44.806553,-1.3386186e-06,-31.245426
Suelo,78.772026,-2.9478715e-06,-61.981365
Suelo,74.04852,-4.8862125e-07,48.91223
Suelo,-13.063827,2.8543727e-06,-42.922226
Suelo,15.205151,-1.1417831e-06,37.490322
Suelo,-35.06553,1.4809239e-06,-68.86585
Suelo,36.085182,1.8636019e-06,81.66052
Suelo,-41.164406,1.0460435e-06,6.19714
Suelo,-64.5962,-2.781413e-06,67.42482
Suelo,-30.341215,3.5051537e-06,23.302355
Suelo,-21.460732,3.8995195e-06,-44.297215
Suelo,30.965733,-1.2765709e-06,-48.615437
Suelo,-31.70338,-1.682894e-06,-89.12156
Suelo,20.372559,1.3814424e-06,-66.03183
Suelo,77.84979,3.727373e-07,-52.220043
Suelo,39.304905,2.827252e-06,54.639393
Suelo,67.47014,8.273764e-07,-2.8761165
Suelo,-93.727425,-2.1239248e-06,-28.812199
Suelo,99.75392,-2.1142332e-06,85.1523
Suelo,-55.262054,-3.9949e-06,-36.863525
Suelo,48.9901,-8.512875e-07,-84.25964
Suelo,-47.937786,-3.3184667e-06,-73.347015
Suelo,86.719315,1.6408319e-06,51.568333
Suelo,21.730576,9.688611e-07,39.152687
Suelo,-72.83672,1.2089383e-06,76.57221
Suelo,-30.619715,-1.8896437e-06,0.768468
Suelo,39.0022,4.185392e-06,-30.089895
Suelo,-90.87138,-7.934875e-07,-85.9334
Suelo,-57.432976,3.0924e-06,-32.72567
Suelo,23.8715,-1.8951046e-06,-82.172554
Suelo,42.323677,1.9327363e-06,62.674664
Suelo,96.71292,-9.106343e-07,-16.546705
Suelo,39.28644,2.1763844e-07,-34.63674
Suelo,23.136032,-6.909522e-08,-64.42215
Suelo,-49.31873,3.2362e-06,-38.323143
Suelo,-7.0504394,1.1808677e-06,96.28694
Suelo,-65.0885,2.5716085e-06,-56.992863
Suelo,7.1160502,-4.5170236e-07,-97.813835
Suelo,-78.163864,2.7389794e-06,10.9596815
Suelo,-75.304565,-2.1385222e-07,-34.908863
Suelo,55.13841,-3.0465235e-06,-64.00875
Suelo,57.262432,-2.7892602e-06,-86.48109
Suelo,73.12046,2.6461475e-07,-19.534754
Suelo,-58.714024,-1.320145e-06,96.71098
Suelo,-5.1798368,9.0288904e-07,-45.494186
Suelo,3.0066118,-3.864336e-07,-37.03482
Suelo,-3.4541771,2.895406e-06,-80.28091
Suelo,19.5712,1.5166352e-06,-91.88563
Suelo,-22.720661,6.927771e-07,33.021793
Suelo,-81.13213,-1.5863125e-06,66.225975
Suelo,-85.9541,-2.3363373e-07,-54.80018
Suelo,-10.721857,-1.1727241e-06,-37.261246
Suelo,-8.085138,-1.2683759e-06,91.64129
Suelo,71.31515,-2.6735602e-06,-8.502328
Suelo,-46.50687,2.0082266e-06,97.56446
Suelo,-1.3363024,-9.2126106e-07,-49.44069
Suelo,-73.72875,-3.9721272e-07,79.169136
Suelo,73.53765,2.0422963e-06,15.0565605
Suelo,85.41443,3.9794077e-07,-55.910942
Suelo,79.19662,3.214413e-06,83.03554
Suelo,60.43412,9.3054405e-07,87.251495
Suelo,69.65314,-1.1092582e-06,-9.710721
Suelo,-49.382214,-2.8320987e-06,-58.32842
Suelo,-28.275892,2.6115285e-06,7.164478
Suelo,-22.31999,4.311977e-06,-44.85889
Suelo,2.360429,-6.663031e-07,-83.39368
Suelo,-38.90052,1.7973316e-06,-19.421946
Suelo,-85.6111,-7.186802e-07,74.1203
Suelo,13.847393,-7.1309705e-07,-78.38734
Suelo,62.882767,4.383105e-08,3.1607347
Suelo,74.92302,9.794421e-07,23.981556
Suelo,40.113037,-2.3521034e-07,-8.281914
Suelo,15.132735,2.0665295e-06,-77.69469
Suelo,-64.38995,2.532588e-07,25.488737
Suelo,10.927684,1.0085009e-06,57.247387
Suelo,45.342133,-4.6896957e-08,42.710793
Suelo,-20.213932,-1.4793491e-06,58.361656
Suelo,73.46657,-4.500339e-08,-22.278551
Suelo,-15.837701,6.46864e-07,-6.930877
Suelo,54.07604,1.7155598e-06,62.596066
Suelo,31.897688,-1.0452022e-06,-81.434555
Suelo,54.420506,2.6292691e-06,-77.57515
Suelo,-50.972157,1.4831039e-07,71.059784
Suelo,-25.82825,-1.8921783e-06,-56.238537
Suelo,49.66633,8.6326213e-07,-12.578699
Suelo,-75.46965,-1.5810001e-06,65.77543
Suelo,99.56006,-1.5579168e-06,75.15344
Suelo,10.758614,1.7744972e-06,33.20635
Suelo,69.91807,-2.6644095e-06,57.106266
Suelo,-60.05162,1.4013831e-06,-64.21941
Suelo,-38.25127,-3.1327766e-06,34.276417
Suelo,13.602107,-6.034263e-07,92.724335
Suelo,-45.984367,3.3461583e-06,67.19609
Suelo,60.946793,7.273286e-07,-19.175508
Suelo,-9.390171,1.1770974e-06,-95.74294
Suelo,-37.864594,-2.2709141e-06,-56.314434
Suelo,-51.824097,1.9641152e-07,-33.139736
Suelo,42.885662,-7.6068613e-07,-67.543755
Suelo,99.75747,5.586519e-07,86.87391
Suelo,-74.117294,-1.3661775e-06,-79.501366
Suelo,1.7075211,-2.824399e-06,-49.26723
Suelo,60.289097,3.2558348e-06,12.495041
Suelo,-17.839775,-2.2227505e-07,-97.774864
Suelo,56.445843,-2.5927573e-06,31.002378
Suelo,-30.254595,-3.710234e-06,-1.1622903
Suelo,20.828175,1.7460816e-06,1.4081419
Suelo,82.74228,-1.8225549e-06,-63.64775
Suelo,2.3175478,3.4886439e-06,-2.9786866
Suelo,-46.399647,-1.2077453e-06,77.878334
Suelo,87.40557,2.5192185e-06,41.114735
Suelo,-64.954506,2.1963103e-06,-26.308577
Suelo,67.6197,-1.5429906e-06,-40.658318
Suelo,74.361725,2.3472621e-06,75.38922
Suelo,-33.110676,-2.5676454e-06,63.21515
Suelo,-42.264984,-3.619888e-06,-89.63088
Suelo,-42.190212,9.906653e-07,57.11734
Suelo,64.6433,1.0421536e-07,75.61325
Suelo,42.27331,-4.915437e-07,-86.461395
Suelo,5.2131796,-8.219158e-07,-12.422488
Suelo,-62.075863,4.6421496e-07,-48.797745
Suelo,71.292816,2.1870546e-06,44.839092
Suelo,75.99478,1.9369277e-06,76.64646
Suelo,25.43124,1.2202763e-06,51.583935
Suelo,88.38066,-5.3588155e-07,59.04589
Suelo,-69.308556,-1.3078914e-06,-63.171253
Suelo,65.689545,-6.712526e-08,-47.437542
Suelo,-0.20893016,3.3786512e-06,28.248297
Suelo,-51.117996,-1.9076952e-06,89.39222
Suelo,56.627323,2.6099426e-06,92.845566
Suelo,92.16749,-1.4451914e-06,-30.675568
Suelo,15.165913,1.6865779e-06,-14.121805
Suelo,6.057367,-3.5371631e-06,31.723759
Suelo,7.951959,-6.389387e-07,-20.829128
Suelo,-69.80282,9.288731e-07,-10.417967
Suelo,-63.51948,2.371662e-07,-44.652462
Suelo,-54.751392,-8.132349e-07,-14.684871
Suelo,-70.4683,2.6477076e-06,34.292976
Suelo,-4.102525,2.0301923e-07,23.226233
Suelo,92.755356,3.6867432e-06,54.355885
Suelo,-93.92365,2.364457e-06,-92.91525
Suelo,44.69334,-1.1081611e-06,-50.495625
Suelo,-97.9353,2.1830938e-06,-32.58806
Suelo,87.01001,1.3040421e-06,58.70255
Suelo,78.04267,1.4247157e-06,53.54994
Suelo,97.59941,8.7235094e-07,-57.785194
Suelo,-33.58033,3.6827405e-06,-91.479095
Suelo,-70.96639,1.4367674e-06,-56.041832
Suelo,-30.610027,-3.729092e-07,-42.35967
Suelo,58.16406,-2.229663e-06,98.01379
Suelo,-31.37561,2.2925776e-06,-4.6472845
Suelo,-87.26636,3.2986393e-06,-16.634518
Suelo,-9.569392,-1.6924482e-06,97.34175
Suelo,93.67467,2.4631395e-06,95.08224
Suelo,97.98997,-9.826026e-07,60.457954
Suelo,32.596317,-3.6751594e-06,67.20631
Suelo,-43.297565,3.316045e-07,-54.549004
Suelo,-45.977993,2.87816e-06,78.23489
Suelo,1.0966253,-2.4525277e-06,46.987526
Suelo,-86.30184,-1.1353798e-06,-29.465248
Suelo,64.388115,-3.3613258e-06,55.096138
Suelo,84.9254,-1.4907528e-07,27.756128
Suelo,-36.499615,-1.0384283e-06,44.569183
Suelo,6.4475436,2.1048504e-07,68.60673
Suelo,-94.70488,-1.4984539e-07,-74.54419
Suelo,-48.229004,-1.3502563e-07,50.524036
Suelo,14.664175,1.8746421e-06,-36.222294
Suelo,73.05868,1.917403e-06,23.018454
Suelo,-60.96628,9.817702e-07,76.62531
Suelo,-72.50842,-6.6302573e-07,75.08295
Suelo,-83.756966,1.1251514e-06,17.253246
Suelo,-4.246978,1.2156386e-07,-12.704266
Suelo,69.9662,-9.595979e-07,59.84299
Suelo,39.399014,-9.91945e-07,-77.4593
Suelo,-27.232765,3.863748e-06,18.492186
Suelo,-41.78998,-5.8033493e-08,-68.10145
Suelo,-88.994865,8.280954e-07,-98.3902
Suelo,41.068756,-1.9529202e-06,-17.911041
Suelo,6.5533032,-1.617409e-07,16.66444
Suelo,-2.9625406,-8.1176916e-07,-12.623646
Suelo,-2.2072637,-4.4595436e-07,80.65149
Suelo,47.78223,-2.2929298e-06,31.34744
Suelo,-36.457314,3.0186393e-06,-97.98661
Suelo,-20.10582,-3.2158505e-07,46.990726
Suelo,-26.657316,3.0705983e-06,-15.6269
Suelo,5.499528,-3.6154788e-06,-74.241165
Suelo,-49.522507,6.6211214e-10,46.3672
Suelo,-4.989914,6.492396e-07,9.797519
Suelo,-12.791655,-6.7950896e-07,78.46358
Suelo,46.242867,-1.6331933e-07,-13.218582
Suelo,68.52415,-8.561551e-08,-27.616007
